"Dataset","#TrainingRelease","%Training","%Defective in Training","%Defective in Testing","EPV BeforeFeatureSelection","EPV AfterFeatureSelection","Classifier","Balancing","Feature Selection","True Positive","False Positive","True Negative","False Negative","Precision","Recall","ROC Area","Kappa"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Naive Bayes","No Sampling","No Selection","0.9661016949152542","0.042222222222222223","0.9577777777777777","0.03389830508474576","0.42857142857142855","0.9661016949152542","0.9808757062146892","0.5750657906304764"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Naive Bayes","No Sampling","Best First","0.9661016949152542","0.03722222222222222","0.9627777777777777","0.03389830508474576","0.4596774193548387","0.9661016949152542","0.9819138418079096","0.6060049452490291"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Naive Bayes","Under Sampling","No Selection","0.9830508474576272","0.04666666666666667","0.9533333333333334","0.01694915254237288","0.4084507042253521","0.9830508474576272","0.9774529190207156","0.5572606562567416"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Naive Bayes","Under Sampling","Best First","0.9745762711864406","0.03944444444444444","0.9605555555555556","0.025423728813559324","0.4474708171206226","0.9745762711864406","0.9801094632768361","0.5957477440728013"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Naive Bayes","Over Sampling","No Selection","0.9830508474576272","0.04388888888888889","0.9561111111111111","0.01694915254237288","0.4233576642335766","0.9830508474576272","0.9805131826741996","0.5728866909057493"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Naive Bayes","Over Sampling","Best First","0.9745762711864406","0.03805555555555556","0.9619444444444445","0.025423728813559324","0.45634920634920634","0.9745762711864406","0.9817396421845574","0.6045245815947269"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Naive Bayes","Smote","No Selection","0.9830508474576272","0.043333333333333335","0.9566666666666667","0.01694915254237288","0.4264705882352941","0.9830508474576272","0.9811581920903955","0.5761061257241163"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Naive Bayes","Smote","Best First","0.9745762711864406","0.03777777777777778","0.9622222222222222","0.025423728813559324","0.4581673306772908","0.9745762711864406","0.9820209510357816","0.6063078861527256"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","IBK","No Sampling","No Selection","0.6949152542372882","0.035","0.965","0.3050847457627119","0.3942307692307692","0.6949152542372882","0.830042372881356","0.4820925553319916"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","IBK","No Sampling","Best First","0.8220338983050848","0.050277777777777775","0.9497222222222222","0.17796610169491525","0.3489208633093525","0.8220338983050848","0.8837417608286252","0.4661083939945406"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","IBK","Under Sampling","No Selection","1.0","0.10833333333333334","0.8916666666666667","0.0","0.23228346456692914","1.0","0.9458333333333333","0.3431631016769495"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","IBK","Under Sampling","Best First","0.9745762711864406","0.08694444444444445","0.9130555555555555","0.025423728813559324","0.26869158878504673","0.9745762711864406","0.9411016949152542","0.3909404775481849"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","IBK","Over Sampling","No Selection","0.847457627118644","0.06888888888888889","0.9311111111111111","0.15254237288135594","0.28735632183908044","0.847457627118644","0.8661676082862524","0.4007803884977526"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","IBK","Over Sampling","Best First","0.8983050847457628","0.06722222222222222","0.9327777777777778","0.1016949152542373","0.3045977011494253","0.8983050847457628","0.901594868173258","0.4278128521745455"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","IBK","Smote","No Selection","0.6949152542372882","0.03666666666666667","0.9633333333333334","0.3050847457627119","0.38317757009345793","0.6949152542372882","0.8292090395480226","0.4723889069088551"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","IBK","Smote","Best First","0.8220338983050848","0.051111111111111114","0.9488888888888889","0.17796610169491525","0.34519572953736655","0.8220338983050848","0.8547069209039548","0.4621730975764305"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Random Forest","No Sampling","No Selection","0.7627118644067796","0.027777777777777776","0.9722222222222222","0.23728813559322035","0.47368421052631576","0.7627118644067796","0.981045197740113","0.5674795329290815"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Random Forest","No Sampling","Best First","0.8728813559322034","0.03333333333333333","0.9666666666666667","0.1271186440677966","0.4618834080717489","0.8728813559322034","0.9738629943502825","0.5869602784703882"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Random Forest","Under Sampling","No Selection","1.0","0.06833333333333333","0.9316666666666666","0.0","0.3241758241758242","1.0","0.9812664783427495","0.46392977964707016"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Random Forest","Under Sampling","Best First","0.9915254237288136","0.0525","0.9475","0.00847457627118644","0.38235294117647056","0.9915254237288136","0.9763288606403013","0.5303732974519613"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Random Forest","Over Sampling","No Selection","0.9152542372881356","0.06444444444444444","0.9355555555555556","0.0847457627118644","0.3176470588235294","0.9152542372881356","0.9483097928436911","0.44548639101099247"
"BOOKKEEPER","2","0","0.03173749327595481","0.047311827956989246","Random Forest","Over Sampling","Best First","0.9491525423728814","0.050555555555555555","0.9494444444444444","0.05084745762711865","0.38095238095238093","0.9491525423728814","0.9671304143126177","0.5220399991247455"
